Player,MeanSpacing,UniqueECO_SubCat,UniqueECO_Cat,MostFrequentECO_Cat,MostFrequentECO_Cat_Frequency,EloChange,MostFrequentECO_Cat_Frequency_Quartile,MeanSpacing_Quartile
sailkrish,39167,23,3,C,0.54,-36,3,3
sailorcup,27593.2857142857,31,5,D,0.36,62,1,2
saintbaba2,41205.8367346939,31,4,B,0.36,14,1,3
saintmarc,37694.5102040816,16,3,A,0.42,-39,2,3
sairaj66,29642.0612244898,28,4,A,0.52,126,3,2
sairam1305,48245.7346938775,17,4,C,0.64,12,4,4
saishangg,39899.0612244898,21,4,A,0.38,10,1,3
saiteja2345,42447.4693877551,32,4,B,0.56,-34,3,4
saittalhabusgutt,19643.387755102,27,5,B,0.42,51,2,1
sajambre,30019.387755102,11,3,A,0.44,13,2,2
sajilrahman,33599.3469387755,14,4,A,0.34,-1,1,3
sajipappan,31731.2244897959,24,4,C,0.5,-72,3,2
sajjadrahati,49204.306122449,16,3,A,0.38,47,1,4
sajumonk,34404.2653061225,23,3,B,0.56,98,3,3
sakarepmu,23097.0204081633,14,3,C,0.68,73,4,1
sakarkc,45715.0816326531,32,4,C,0.5,4,3,4
sake1,36513.9387755102,20,4,C,0.36,32,1,3
sake100,40635.387755102,17,4,A,0.4,16,1,3
sakib55,40011.1428571429,25,4,C,0.52,-72,3,3
sakkolapu,33239.612244898,29,4,A,0.5,43,3,2
sakksarok01,32180.0816326531,11,3,A,0.76,39,4,2
sakonpure6,38636.0816326531,31,3,D,0.46,25,2,3
sakthiv,40712.6326530612,33,4,C,0.38,96,1,3
saladars,31704.6326530612,38,5,C,0.44,21,2,2
salah-4161,31522.3265306122,34,4,C,0.54,128,3,2
salah65,19558.8775510204,31,5,C,0.5,9,3,1
salah75,26065.387755102,35,6,D,0.3,33,1,2
salah_chessG,25216.306122449,33,5,B,0.56,71,3,1
salahmamo,9583.69387755102,15,4,D,0.38,24,1,1
salam_rhmi,32695.5510204082,8,4,A,0.52,-84,3,2
saleho,28673.8979591837,23,3,B,0.44,66,2,2
salgadao,27318.2857142857,33,4,C,0.54,-25,3,2
salimkhan67,42150.4897959184,19,5,B,0.36,-7,1,4
saljai,48661.8775510204,30,4,C,0.58,-66,4,4
sallad17,12440.1020408163,33,4,B,0.4,-32,1,1
salma93,25015.6530612245,6,2,A,0.68,40,4,1
salo004,45842.7142857143,17,4,D,0.42,44,2,4
saltik48,53224.6530612245,34,4,B,0.6,-9,4,4
salud94ekin,42823.1836734694,32,4,B,0.54,-6,3,4
salvadorbarca,34046.1836734694,24,4,C,0.56,-12,3,3
salvo1969,16682.6530612245,7,2,A,0.64,17,4,1
salvo91,39385.3265306122,29,4,B,0.46,13,2,3
sam257,24133.8979591837,21,4,B,0.58,-120,4,1
sam_mwaura,49647,29,5,B,0.32,-50,1,4
sam_saw,43162.0408163265,10,3,D,0.36,3,1,4
sam_tro,47514.2653061225,32,4,D,0.48,79,2,4
samaantal1,37543.3469387755,26,4,C,0.42,-84,2,3
samad1353,28333.693877551,28,4,C,0.44,-12,2,2
saman152,14615.6326530612,11,4,A,0.68,-9,4,1
samarrra,37045.2653061225,24,4,B,0.4,-65,1,3
samblast,32158.8979591837,31,3,C,0.5,-9,3,2
sambuunyam8,36520.306122449,18,5,D,0.48,84,2,3
samed-samed,38855.5714285714,30,4,B,0.52,5,3,3
sameerawimal1,29244.1020408163,26,4,C,0.48,-20,2,2
samegue,38166.5510204082,25,4,B,0.42,50,2,3
samelite3579,29217.9591836735,23,4,C,0.64,50,4,2
sameroov,47655.3265306122,37,5,B,0.28,286,1,4
samet2864,18272.8367346939,31,4,C,0.52,-106,3,1
sami3,41020.1632653061,5,2,A,0.68,55,4,3
sami_gili,30519.306122449,27,4,C,0.46,213,2,2
samiami,25927.3673469388,31,4,C,0.54,25,3,2
samibousalem,36850.7959183674,22,4,C,0.56,88,3,3
samiiiiiiiiiiii,22865.9795918367,17,4,C,0.56,-32,3,1
samiman,31275.0204081633,33,4,C,0.4,6,1,2
samirarao,23456.7142857143,21,4,C,0.62,15,4,1
samirb,47191.2448979592,22,4,C,0.52,-7,3,4
samircleveland123,22998,33,5,C,0.5,101,3,1
samireljesser,16829.1632653061,31,4,C,0.5,-6,3,1
samirnbw,26393.3673469388,20,5,A,0.64,46,4,2
samiros,34720.8367346939,29,4,C,0.52,193,3,3
samishilari,39785.5918367347,34,5,B,0.58,-32,4,3
samjames,35770.2653061225,15,3,B,0.52,-14,3,3
samkam,47791.5102040816,27,4,C,0.52,-58,3,4
samlio,38519.5102040816,20,4,A,0.42,29,2,3
sammeke,38987.7755102041,27,5,C,0.54,66,3,3
sammyGN,24385.1836734694,24,5,B,0.48,16,2,1
sammybeliz,22257.1224489796,14,3,A,0.56,79,3,1
samnewhook,43884.6734693878,28,5,D,0.28,50,1,4
samorris7,37319.8979591837,30,5,B,0.36,-8,1,3
samostad,44347.7346938775,30,6,D,0.38,-5,1,4
sampalov,25557.1836734694,24,5,C,0.32,-43,1,1
samprassou,34923.7755102041,30,5,C,0.5,12,3,3
samriddha367,50721.3265306122,32,6,C,0.48,-2,2,4
samsami97,43390.5918367347,24,5,B,0.62,51,4,4
samshah,21051.0408163265,11,4,B,0.56,4,3,1
samsualang,37728.8775510204,25,4,C,0.56,-3,3,3
samtesia12,46023.8571428571,8,3,A,0.76,34,4,4
samuelherce,33319.2857142857,30,4,C,0.6,-26,4,2
samueljohnwesley,30269.9795918367,24,3,C,0.62,-12,4,2
samvdj,34559.9183673469,30,4,C,0.7,72,4,3
samwest,41827.0204081633,28,4,B,0.62,-24,4,4
samwize,34421.6734693878,24,4,C,0.5,84,3,3
samy55555,26625.1836734694,20,4,B,0.48,98,2,2
samymamy,17804.2857142857,17,4,A,0.46,14,2,1
samzscribbler,31375.2244897959,25,4,D,0.36,-38,1,2
sana1993,30789.8367346939,22,4,C,0.48,-79,2,2
sancaktutanist,26096.9591836735,6,3,A,0.66,15,4,2
sanchez_06,24675.5102040816,28,5,C,0.52,87,3,1
sanchezchess,35807.1836734694,29,6,A,0.46,-5,2,3
sanchitsingh,35287.1020408163,20,4,C,0.36,-89,1,3
sancho-pansa,22855.4489795918,31,5,D,0.34,35,1,1
sancho-s,49757.1020408163,19,3,C,0.64,-174,4,4
sanchos1123,19408.9387755102,25,4,A,0.36,102,1,1
sandaljepit00,35597.8367346939,25,5,C,0.4,69,1,3
sandeepsrivastava,42896.0408163265,24,5,B,0.46,-63,2,4
sander95,17733.1836734694,26,4,D,0.44,107,2,1
sandip49,21253.4897959184,29,4,A,0.46,-1,2,1
sandro64,48462.306122449,24,4,C,0.5,120,3,4
sandrolucho2007,35451.9387755102,27,4,C,0.54,31,3,3
sanfer85,18705.0204081633,27,4,A,0.32,14,1,1
sanghem,26580.3265306122,27,4,A,0.46,-59,2,2
sangram_r_j,27352.612244898,32,4,B,0.28,34,1,2
sanhuezavictor1987,43082.8571428571,21,5,C,0.58,-47,4,4
sanjay2009,16968.6530612245,24,4,C,0.46,-76,2,1
sanjay2309,38805.1632653061,30,4,B,0.42,-56,2,3
sanjiv123,21528.0408163265,35,5,C,0.48,-18,2,1
sanjubackory,28526.306122449,21,4,C,0.62,-37,4,2
sanket2412,32661.5510204082,36,4,B,0.44,57,2,2
sanle,40868.7755102041,34,6,A,0.46,131,2,3
sanmicines,29487.3673469388,19,4,C,0.48,92,2,2
sanpalych,8750.38775510204,31,5,C,0.48,-38,2,1
sanpedrosula1993,32350.2653061224,26,3,D,0.4,116,1,2
sanrais,28343.4081632653,18,4,B,0.52,62,3,2
santasamara,47956.306122449,12,4,A,0.36,-1,1,4
santhoshms,38272.387755102,25,4,B,0.46,-34,2,3
santiagoER,35360.306122449,32,4,B,0.56,-67,3,3
santoshagale,39416.9183673469,38,5,B,0.5,-10,3,3
sanuch111,47917.2244897959,28,4,C,0.54,-7,3,4
sanxrico13,40106.2857142857,30,4,C,0.7,-77,4,3
sapcota_satzal,47915.6326530612,33,5,B,0.52,6,3,4
saqws3,11527.0816326531,26,4,D,0.38,-35,1,1
sara1394hk,30700.2653061224,38,5,C,0.4,35,1,2
sara_1212,31898.5918367347,30,4,B,0.5,38,3,2
sarangvs,27337.3673469388,23,4,C,0.62,17,4,2
saravanansms,26308.1020408163,31,4,C,0.44,31,2,2
sarbaz12,27020.7346938776,29,5,D,0.34,40,1,2
sarcasm24,34249.7959183674,19,4,B,0.54,24,3,3
sarcin,33970.3265306122,28,4,B,0.52,36,3,3
sard5,26456.2448979592,30,4,B,0.52,-28,3,2
sardar119,50580.612244898,12,3,A,0.72,99,4,4
sargot,39684.612244898,25,4,C,0.64,8,4,3
sarmazdeh,19416.7551020408,26,4,C,0.62,108,4,1
sarojpawn111,51860.9795918367,16,5,A,0.72,-7,4,4
sarthakb,26472.5102040816,26,4,B,0.34,31,1,2
sarwono,28365.9591836735,19,4,C,0.48,37,2,2
sas2307,42360.5102040816,32,5,B,0.52,15,3,4
sasagosic,38334.4285714286,22,4,C,0.52,9,3,3
sasan49,31706,15,3,C,0.58,92,4,2
sasasn555,15920.7551020408,14,4,B,0.4,-88,1,1
sash_79,14178.3265306122,30,4,B,0.56,-51,3,1
sasha1981,21664.7551020408,22,4,B,0.48,-15,2,1
sashas43,40641.4489795918,26,3,C,0.48,97,2,3
sashkovich1,22839.5510204082,26,5,B,0.62,-53,4,1
sasquatch32,23666.9795918367,35,5,B,0.32,-69,1,1
sastrejuan,34921.8367346939,25,4,D,0.44,-125,2,3
sateliterebelde,36660.2857142857,26,4,B,0.44,22,2,3
sathiyasomesh,49726.0408163265,22,5,C,0.5,43,3,4
satranc52,53197.0204081633,35,5,C,0.38,18,1,4
sattar1989,28237.7142857143,22,4,C,0.48,30,2,2
saturn11M,36045.7959183674,22,5,C,0.42,19,2,3
saturno41,35074.8367346939,32,5,C,0.6,-34,4,3
satyast,35206.2448979592,31,5,B,0.4,-33,1,3
satyr666,43833.9795918367,22,4,C,0.58,-69,4,4
sauce-sm,44090.5918367347,29,4,D,0.32,-89,1,4
saud011644,37426.0816326531,36,4,B,0.54,65,3,3
sauer28,45894.2244897959,20,4,A,0.46,49,2,4
saulomassis,37664.306122449,28,4,B,0.54,-16,3,3
saulrochamiranda,45340.6734693878,18,3,D,0.46,-89,2,4
saulsanchez,45804.612244898,29,5,B,0.62,79,4,4
saura,35295.7142857143,24,4,B,0.5,26,3,3
saurabh0,33683.8571428571,33,4,C,0.4,41,1,3
sauravsamanta,30216.5306122449,35,5,C,0.38,46,1,2
sausage4mash,33552.8979591837,21,4,C,0.42,11,2,3
sausageplaya,19111.8571428571,18,4,A,0.62,33,4,1
savagesam1,18813.4489795918,26,3,C,0.46,-76,2,1
savageseneca,28361.3265306122,27,4,B,0.5,-1,3,2
saxx007,27902,11,3,A,0.58,143,4,2
sayant,12355.3673469388,31,4,C,0.5,-11,3,1
sayed33,22739.0408163265,25,3,C,0.56,27,3,1
sayeddahroog,33800.4489795918,21,4,B,0.58,27,4,3
sayer81,30081.0612244898,29,4,C,0.46,-24,2,2
saygans,16998.9183673469,25,4,C,0.56,25,3,1
sb2520,15798.5102040816,28,5,C,0.62,74,4,1
sbeffeggiatore,38529.2040816326,16,3,D,0.52,53,3,3
sblaf,48799.3469387755,28,4,B,0.5,7,3,4
sbobz,36881.693877551,21,4,C,0.4,57,1,3
sbocskai,33892.7142857143,33,5,C,0.66,37,4,3
sbor,38953.1020408163,25,3,C,0.66,21,4,3
sbtiwari,19625.5714285714,28,5,B,0.44,-24,2,1
sc-akti96,49411.612244898,37,4,B,0.4,119,1,4
scacchimatti,33094.7959183674,27,4,B,0.58,-55,4,2
scaccoinfinito,26215.693877551,26,5,A,0.32,-33,1,2
scaredginger,42830.7346938775,25,4,C,0.6,-8,4,4
scarellap,31675.1632653061,20,4,C,0.54,28,3,2
scav28,42268.387755102,28,4,C,0.44,21,2,4
sce90,52455.7142857143,23,4,B,0.44,7,2,4
scendoooo,39271.5714285714,14,4,A,0.48,-21,2,3
schachgarten,33791.7551020408,9,3,C,0.44,70,2,3
schachmeister18,38488.7551020408,26,5,B,0.52,-13,3,3
schachmen,40421.4693877551,15,3,A,0.38,-26,1,3
schadupp,15833.4897959184,20,4,A,0.5,8,3,1
schakenisfun,35166.8571428571,30,5,C,0.4,-17,1,3
schanur,28195.4897959184,26,4,A,0.38,84,1,2
scheissend_dollars,29250.8163265306,10,3,B,0.38,-19,1,2
schergomir,39587.9591836735,18,4,D,0.44,5,2,3
schiaval,11992.3469387755,29,4,C,0.52,-19,3,1
schnicka,38784.7346938775,25,4,C,0.56,16,3,3
schnimnja,47843.306122449,27,5,A,0.52,-83,3,4
schnlichess,40129.4897959184,31,5,B,0.56,-14,3,3
schoollunch,34750.4897959184,23,4,C,0.36,41,1,3
schopenhauerindaclub,38945.2244897959,33,4,B,0.48,4,2,3
schwiftyfifty,52131.9183673469,28,4,B,0.44,-54,2,4
scipno,46164.612244898,23,4,C,0.66,9,4,4
scitso,50586.1224489796,12,4,A,0.36,-21,1,4
scooby64,26693.7551020408,17,3,A,0.44,-11,2,2
scorpionsting2020,26835.2857142857,21,4,B,0.4,-153,1,2
scorto,22914.8367346939,31,4,B,0.46,51,2,1
scotchegg81,25192.5714285714,11,4,A,0.44,30,2,1
scoup,30104.7551020408,27,4,D,0.42,2,2,2
scowell,21447.2244897959,28,4,C,0.46,-6,2,1
scribblese,44252.9591836735,19,4,C,0.58,-6,4,4
scribididi,24951.1428571429,32,4,B,0.52,-43,3,1
scrumbless,46160.3673469388,18,4,D,0.44,-31,2,4
scumbuc,31728.3265306122,19,4,A,0.62,-23,4,2
scumm,50437.8571428571,29,4,B,0.6,-118,4,4
sdanot,32684.7551020408,30,5,C,0.5,-40,3,2
sdfwegerg,50103.3673469388,30,5,D,0.36,93,1,4
sdhosseini20,41405.7142857143,13,3,A,0.48,-63,2,3
sdkesel,49472.6326530612,25,5,A,0.38,-29,1,4
sea123,26718.2448979592,23,4,C,0.52,-61,3,2
seadesert,31011,11,3,D,0.44,2,2,2
seaj10,29068.5102040816,27,5,B,0.54,12,3,2
sealedbid,37961.2448979592,16,4,B,0.44,-11,2,3
sean1705,23865.2653061224,24,4,C,0.34,12,1,1
seanmcmahon1,19413.5918367347,21,4,B,0.58,19,4,1
seanvd42,29472.1428571429,31,5,B,0.54,-21,3,2
searchasif,21629.1224489796,30,5,B,0.56,-93,3,1
searchingforbobby,45061.6734693878,25,4,C,0.64,-11,4,4
seaz44,40530.1224489796,17,4,B,0.58,45,4,3
seb21,31844.8367346939,30,4,D,0.42,-64,2,2
seba1986,33448.0612244898,25,4,A,0.32,30,1,2
seba2454,53023.5306122449,33,5,B,0.4,-7,1,4
seba3523,42764.2448979592,33,4,B,0.66,-87,4,4
sebag1985,28251.2040816327,28,4,B,0.62,122,4,2
sebandx,49193.3265306122,26,4,B,0.52,66,3,4
sebas_1998,51497.693877551,26,4,C,0.42,61,2,4
sebastian18,34557.7755102041,18,4,D,0.38,-31,1,3
sebastianmauro,39202.4489795918,29,6,B,0.34,-43,1,3
sebastiansirb90,40932.9387755102,23,3,A,0.5,-27,3,3
sebastik,42711.7142857143,26,4,A,0.3,3,1,4
sebbii,34732.8163265306,12,2,A,0.74,118,4,3
sebbyufc,37148.0612244898,29,4,C,0.6,-56,4,3
sebcontreras1102,36410.8571428571,22,4,B,0.52,-14,3,3
sebzim4500,41881.1836734694,22,4,C,0.62,56,4,4
sechessmaster,38667.612244898,18,4,B,0.54,118,3,3
secondhorseman,46099,26,4,D,0.4,38,1,4
secousse_sismique,12474,26,4,C,0.44,-91,2,1
secre,25067.8979591837,32,4,C,0.44,-46,2,1
secretcamel,28910.612244898,36,4,C,0.38,-24,1,2
seduluran,25769.387755102,29,4,B,0.52,-9,3,2
seedyg2,50888.5714285714,26,4,B,0.52,41,3,4
seekerman,20706.5918367347,23,4,D,0.42,-12,2,1
seenlove,36201.6530612245,26,5,B,0.28,59,1,3
seepferd,23189.5918367347,21,5,D,0.46,-60,2,1
seeyeedabaas,35817.7755102041,29,5,B,0.28,52,1,3
sega77,42548.9183673469,21,4,C,0.54,5,3,4
seggs,21255.5510204082,9,3,A,0.56,72,3,1
segreda1,44003.0204081633,17,3,A,0.42,13,2,4
seifeldin179,42091.4285714286,14,3,C,0.44,100,2,4
sein70,44061.0816326531,29,4,B,0.4,136,1,4
seini,30296.1836734694,25,4,C,0.42,103,2,2
seint,37984.7551020408,26,5,C,0.58,-36,4,3
seisan778,26594.6326530612,33,4,B,0.58,75,4,2
seisbee,14368.4489795918,24,4,C,0.48,48,2,1
seisme3,31710.1836734694,27,5,D,0.52,-59,3,2
seisoctavos,50306.3265306122,33,4,C,0.6,21,4,4
sejids,20990.8979591837,16,5,D,0.48,-3,2,1
sejton,38650.7551020408,15,3,A,0.42,28,2,3
seker_jojuk,11384.0816326531,25,4,C,0.48,23,2,1
sekolinko,52981.5918367347,7,3,A,0.56,-19,3,4
selcuk19,33882.612244898,21,3,C,0.58,58,4,3
selderei,49877,27,4,C,0.36,108,1,4
selena0,45367.4897959184,25,5,A,0.52,38,3,4
selenjessica1,22575.7142857143,28,4,C,0.58,147,4,1
selfexperiment57,26795.2244897959,20,5,C,0.52,70,3,2
selfishsonu,22091.8775510204,32,5,C,0.64,64,4,1
selo1313,44009.1632653061,30,4,C,0.38,-82,1,4
selpratemp,11021.8571428571,30,4,B,0.44,4,2,1
seluchico,51178.0204081633,20,4,A,0.54,-11,3,4
selvam_tamil,26425.2040816327,35,5,A,0.36,59,1,2
selvaraju,31837.8775510204,26,4,C,0.56,-26,3,2
sembilanbenua,52722.3265306122,33,5,B,0.62,118,4,4
semen_k54,28426.2244897959,19,3,C,0.56,-2,3,2
semialiyi,15842.5918367347,28,5,B,0.48,25,2,1
semtex187,38643,19,4,A,0.46,-45,2,3
senagiovanni74,6393,24,4,B,0.56,-58,3,1
senainan67,41600.4693877551,18,4,A,0.36,-11,1,3
senasenaturk,50917.6326530612,14,4,D,0.34,99,1,4
senate927,43698.3673469388,30,5,D,0.4,0,1,4
sendhil3,33549.1632653061,20,4,A,0.3,13,1,3
sene60,35010.5918367347,27,5,C,0.5,43,3,3
sengon2018,32300.4081632653,25,4,C,0.34,-16,1,2
senhordasarmas,35307.6734693878,15,3,A,0.44,-9,2,3
sennav,29450.6326530612,29,4,C,0.58,34,4,2
sentipede,32598.4897959184,16,5,A,0.34,-30,1,2
sentischev,37297.3265306122,24,4,B,0.34,88,1,3
seottw,29532.4693877551,32,3,C,0.62,92,4,2
sepantman,38396.7755102041,22,5,C,0.66,-3,4,3
sepehr1389,35024.1632653061,21,4,D,0.42,17,2,3
septimius,30079.612244898,28,4,C,0.44,-9,2,2
sequent9,39432.4081632653,31,4,B,0.6,66,4,3
ser123456,31515.2653061224,12,3,A,0.42,-9,2,2
seralovy,45347.612244898,26,4,B,0.4,44,1,4
seraphiel7,28194.9387755102,24,4,B,0.54,-39,3,2
serbianem,35255.5306122449,29,6,B,0.42,50,2,3
sercan35,29685.2244897959,11,3,D,0.46,17,2,2
serdani,45638.9591836735,24,4,C,0.6,-22,4,4
serdar3535,23417.8367346939,33,5,C,0.54,-55,3,1
serebrennikov1,53477.6734693878,18,4,C,0.46,-130,2,4
sereca56,50565.387755102,29,5,C,0.5,-60,3,4
seregikk,38944.3469387755,21,4,A,0.38,-56,1,3
serendemirok9,42322.0612244898,19,4,C,0.68,-25,4,4
serfoxmax,46970.8163265306,25,4,C,0.5,-25,3,4
serg-bear,38875.0816326531,25,4,D,0.48,60,2,3
serg104,17768.7551020408,30,5,B,0.3,-42,1,1
serg12m,12479.0612244898,17,3,C,0.66,-83,4,1
serg3400,33482.1020408163,18,4,B,0.5,84,3,3
sergaaaa,24249.7959183673,22,4,C,0.38,-40,1,1
sergei0381,20646.2040816327,8,2,A,0.78,48,4,1
serger1974,13834.0816326531,28,5,D,0.38,-1,1,1
sergey1962,38731.9183673469,25,4,B,0.46,-33,2,3
sergey69,36646.5510204082,19,3,D,0.4,17,1,3
sergey781,49194.612244898,22,4,B,0.52,56,3,4
sergeyrogoza,28398.7551020408,20,4,C,0.54,50,3,2
sergeyst69,30405.3469387755,28,4,C,0.4,-32,1,2
sergeyyakovlev,17649.9183673469,13,4,B,0.56,69,3,1
sergeyzabolotnikov,37958.7142857143,30,5,D,0.46,-134,2,3
serggas,31047.2244897959,21,5,B,0.46,20,2,2
serghei2706,28597.612244898,17,4,B,0.48,9,2,2
sergi_is_back,51337.693877551,23,4,D,0.42,-48,2,4
sergio1513,35350.1020408163,16,4,A,0.52,35,3,3
sergio40672,26659.8367346939,12,3,B,0.4,20,1,2
sergio_matus,15211.2857142857,24,5,A,0.48,50,2,1
sergiobarbieri,31871.2244897959,28,5,C,0.4,49,1,2
sergioluizbhz,40587.693877551,13,3,A,0.36,8,1,3
sergiorum,43240.8367346939,29,5,D,0.52,15,3,4
sergiu95,40587.5306122449,28,5,B,0.36,37,1,3
sergiy69,45949.0816326531,23,4,B,0.62,30,4,4
serialheller,30642.612244898,21,4,C,0.64,-53,4,2
serick,24720.5918367347,24,5,B,0.48,46,2,1
serkan2727,31388.1428571429,25,4,A,0.64,-42,4,2
serkanasbala,47422.4081632653,30,4,C,0.56,-4,3,4
serkankos1,28676.7551020408,27,4,B,0.36,39,1,2
serkanliva,41552.6326530612,4,2,A,0.74,100,4,3
serkase,21906.6530612245,21,4,C,0.58,-25,4,1
serlok,51096.5306122449,21,3,B,0.42,-9,2,4
sermprem24,43508.7551020408,26,5,C,0.6,84,4,4
sero53a1,30446.387755102,36,5,B,0.36,87,1,2
sertach,39039.4081632653,16,4,A,0.68,12,4,3
serudm,21521.4285714286,32,5,B,0.36,82,1,1
servish,25525.7142857143,20,4,D,0.44,-65,2,1
serzannnnn,11668.1632653061,24,4,C,0.58,-10,4,1
serzh18ru,40920.5714285714,21,4,C,0.64,-16,4,3
serzhik88,32431.8163265306,27,4,B,0.56,5,3,2
sescarot,49167.5102040816,20,4,B,0.52,9,3,4
seslams3,33319.306122449,27,4,C,0.56,48,3,2
sesmero,31545.1632653061,25,5,B,0.48,-77,2,2
setedeouros,31986.0816326531,25,4,C,0.56,-57,3,2
setromenggolo,29835.306122449,6,3,A,0.82,-34,4,2
setu8,42510.4897959184,24,4,C,0.66,-52,4,4
sevenminutes,35486.387755102,33,5,B,0.38,31,1,3
sevillano84,46186.1224489796,33,4,C,0.54,-60,3,4
sevyan,31111.0816326531,17,2,C,0.54,-58,3,2
sexonac,45248.8775510204,25,4,C,0.52,22,3,4
seyhannbodurr,44656.4693877551,19,4,B,0.54,42,3,4
seyiyen,36668.9387755102,21,3,B,0.58,5,4,3
seyyidbucak,45903.0408163265,19,4,C,0.58,-97,4,4
sf6,18385.8163265306,21,5,A,0.58,3,4,1
sfarsak,30318.5714285714,30,4,B,0.36,81,1,2
sfeiner,38361.3673469388,30,4,C,0.54,-35,3,3
sfl97,37163.7346938775,19,4,B,0.68,111,4,3
sfrance,9402.16326530612,26,4,C,0.5,105,3,1
sfrias,27985.9795918367,29,5,B,0.34,27,1,2
sgn1976,34600.1836734694,29,4,B,0.56,13,3,3
sgohar,24668.612244898,27,4,B,0.48,-6,2,1
sgonqui,30638.4693877551,29,5,D,0.46,-56,2,2
sgoodarzi,42341.2857142857,21,4,C,0.34,17,1,4
sgorins,52769.387755102,29,5,D,0.34,-9,1,4
sgray10,27820.6530612245,30,4,C,0.54,89,3,2
sgt-woodpusher,50131.0408163265,21,4,C,0.38,-139,1,4
sgutigar,37758.2244897959,25,4,B,0.6,9,4,3
sguz,39835.612244898,15,4,A,0.6,19,4,3
sh-holmes,12425.306122449,30,4,C,0.56,-17,3,1
shDaniali,14689.7755102041,19,3,C,0.64,14,4,1
sh_ghassemian,44063.4897959184,21,4,C,0.64,43,4,4
shaaadi2,32878.7142857143,25,4,B,0.56,-12,3,2
shaakaal,33605.0408163265,29,5,B,0.5,134,3,3
shaarslanov,26604.7142857143,14,3,B,0.5,-39,3,2
shabbarali2,23159.5102040816,25,4,C,0.42,-38,2,1
shabd88,36986.9591836735,25,4,C,0.48,-46,2,3
shabrag,15045.5714285714,17,4,C,0.5,-19,3,1
shaby1,14241.2244897959,29,5,A,0.4,-62,1,1
shadem,20585.3469387755,41,5,D,0.38,78,1,1
shadi46,33873.7551020408,31,5,B,0.4,-135,1,3
shaditizzoro,44079.306122449,34,5,D,0.36,-11,1,4
shadow_HM,10527.2857142857,16,3,A,0.64,41,4,1
shaghayeghnz,32861.9387755102,24,4,D,0.48,20,2,2
shahab3266,31705.0204081633,14,4,A,0.48,21,2,2
shahaffa,21873.1020408163,24,4,C,0.68,-27,4,1
shahed3,36458.5102040816,30,5,C,0.52,-11,3,3
shahin56,14119.0204081633,27,4,B,0.4,100,1,1
shahinREZAEI,25302.3469387755,26,4,B,0.54,101,3,1
shahinmg,18845.9591836735,9,3,B,0.5,-25,3,1
shahka,28332.9795918367,30,4,C,0.42,38,2,2
shahmath,17210.4285714286,18,4,B,0.48,41,2,1
shahmehul1999,25364.7142857143,36,5,B,0.5,-20,3,1
shahram2020,31709.4897959184,23,5,C,0.56,42,3,2
shahriarchik,39324.3469387755,28,5,D,0.46,-30,2,3
shahrudsha66,36048.1020408163,26,4,C,0.38,-9,1,3
shaiju,17856.8367346939,32,4,B,0.54,41,3,1
shailesh777,52374.2857142857,23,4,B,0.62,3,4,4
shakeandbake,43388.5102040816,5,2,A,0.7,-23,4,4
shakerrahman,50405.6530612245,23,4,C,0.56,1,3,4
shakki_kuningas,52171.6530612245,34,5,C,0.52,59,3,4
shall22,32047.1632653061,35,5,A,0.24,17,1,2
shalper11,30098.306122449,21,3,D,0.42,-27,2,2
sham74,35462.1836734694,18,3,A,0.44,68,2,3
shamagayev,37297.4897959184,29,4,C,0.48,24,2,3
shankar18,39981.0612244898,27,5,C,0.54,-160,3,3
shankar_guru_1,26735.5306122449,12,3,C,0.42,-34,2,2
shanmuga85,28016.1428571429,14,4,D,0.42,35,2,2
sharapovvs,23089.693877551,21,4,C,0.58,38,4,1
sharatchandra,20354.1836734694,33,5,B,0.62,67,4,1
sharathshiva,41156.5918367347,31,5,B,0.66,72,4,3
sharksterfly,44720.7346938775,15,4,C,0.4,107,1,4
sharky02,22835.8367346939,30,5,C,0.66,-66,4,1
sharmagaurav,31833.7959183673,20,5,A,0.3,13,1,2
sharo7302,33605.4693877551,22,5,C,0.66,-44,4,3
sharof_a,31899.1224489796,12,4,D,0.56,93,3,2
sharprazor,40273.2244897959,23,4,B,0.52,26,3,3
shatkovski,34191.5714285714,23,5,D,0.36,-28,1,3
shatranjian,47609.0816326531,28,6,B,0.48,-4,2,4
shaurin9,21043.387755102,29,4,C,0.44,53,2,1
shaveko,45847.9591836735,33,5,B,0.38,-67,1,4
shawnshaw,33569.5306122449,34,5,D,0.42,-37,2,3
shay32,43126.4897959184,22,4,B,0.46,30,2,4
shayabutbul,21543,28,4,C,0.64,39,4,1
sheWw,31748.1224489796,33,5,C,0.56,4,3,2
sheakovsk,38911.7551020408,30,5,C,0.5,52,3,3
shef_sledak,47432.6530612245,27,5,A,0.32,-52,1,4
shefner,34370.6530612245,26,4,C,0.56,-123,3,3
shekip,24426.306122449,20,3,D,0.36,-76,1,1
shenriksen4,31487.5918367347,26,4,B,0.4,42,1,2
sher042888,20174.1836734694,37,4,C,0.32,-19,1,1
sheriff_chess,40536.2244897959,6,2,A,0.66,-26,4,3
sherlock_holmes_1990,31380.9795918367,28,4,C,0.52,-40,3,2
sherlockhoholms,24639.7551020408,26,4,A,0.3,-17,1,1
sherparu,33466.3673469388,21,4,A,0.6,-26,4,2
shersse,30977.6734693878,26,5,A,0.28,85,1,2
shertash,22981.3469387755,26,4,C,0.48,87,2,1
